Portal,Título,Resumo,Data,URL
G1,Feminicídio em Teresina: morre mulher queimada por ex-marido na zona Leste,Feminicídio em Teresina: morre mulher queimada por ex-marido na zona Leste&nbsp;&nbsp;G1,2026-05-12 12:26:58,https://news.google.com/rss/articles/CBMi7AFBVV95cUxQWHFXbWhEa3JhOGZVa0hOZWc2aHJjSXJDeFc5Mkg3UnpEUlAtZDVVNzROWE4yczFmSjI2b0pqQXFwZ0taTnVZVm8ydmpCODQyb1Z5MmZMZzNJVkRFcnBEa0s1dGFJXy1wSW5YcHJMb3VxOU44N3RYbF82ODZuTkNRc3hhSEVwQ3FVT0FxakotN251RHBCTGc3R0ZsVTlrYzREOWRYNkhLNE5fYldQeV9wZzBVQ1c1OFhLX0RkUGtOQ25XazdLOVROY2s3aHFyTi1CVHRzMkhENEx3WktlNldtMHluNDNNaUh3ekVxcNIB7AFBVV95cUxQWHFXbWhEa3JhOGZVa0hOZWc2aHJjSXJDeFc5Mkg3UnpEUlAtZDVVNzROWE4yczFmSjI2b0pqQXFwZ0taTnVZVm8ydmpCODQyb1Z5MmZMZzNJVkRFcnBEa0s1dGFJXy1wSW5YcHJMb3VxOU44N3RYbF82ODZuTkNRc3hhSEVwQ3FVT0FxakotN251RHBCTGc3R0ZsVTlrYzREOWRYNkhLNE5fYldQeV9wZzBVQ1c1OFhLX0RkUGtOQ25XazdLOVROY2s3aHFyTi1CVHRzMkhENEx3WktlNldtMHluNDNNaUh3ekVxcA?oc=5
G1,Morre mulher que foi queimada por ex-marido em Teresina; mãe da vítima também foi atacada e está internada,Morre mulher que foi queimada por ex-marido em Teresina; mãe da vítima também foi atacada e está internada&nbsp;&nbsp;G1,2026-05-11 14:56:47,https://news.google.com/rss/articles/CBMiogFBVV95cUxNVVFsZ1BBZHR6bzNxTDUxTFVBeTVaOHJZSmRJTUpZNU5fUVdmdi00VjFBdEVRY2NINFFYaGpTc0xEcU1IdlJEMlUybGtrMTBQZHcxeHJBbk43TTJ4TDVOREVYbFRrcVY3b1BNQTRoNWhHNjlYZURMZHV4VXJ3S3RUakpGTjAzUGJKODBGMlhRS093djg2YVhUV2d6TGZQZzNKV1HSAaIBQVVfeXFMTVVRbGdQQWR0em8zcUw1MUxVQXk1WjhyWUpkSU1KWTVOX1FXZnYtNFYxQXRFUWNjSDRRWGhqU3NMRHFNSHZSRDJVMmxrazEwUGR3MXhyQW5ON00yeEw1TkRFWGxUa3FWN29QTUE0aDVoRzY5WGVETGR1eFVyd0t0VGpKRk4wM1BiSjgwRjJYUUtPd3Y4NmFYVFdnekxmUGczSldR?oc=5
G1,"Queimada volta a atingir a Mata do Furquim, em Presidente Prudente","Queimada volta a atingir a Mata do Furquim, em Presidente Prudente&nbsp;&nbsp;G1",2024-09-13 07:00:00,https://news.google.com/rss/articles/CBMikAJBVV95cUxOeEhnODQ1cW5QWnhDeDhhS3NxNlZOWDdEaS1rRkU2M01fQ2xZRC1uQkFmUjczTEcxRlEwMjUxZjdmb3gwWk5kS3NsYmRRLVNnYncxVXZWZGxEdlpyYTlTUUVSY0o4czNsYzV4WDNyWUFYU2lnZGJzaGh2b0Zjb096ejFGMWt5N1UzcXRSVDh3dU1qWXVnNVFFYi00MHpXSFBmeVlXOUFFN191aXhVMVg5SmdhRmRVUDBZWm80TnlqTHRrOURiUUxRR2FHQm9iRkZTOWlxLTFHV0lSbVJTbzlyN3JhNlVQYkUzVWZQbkVkQk1ta2kyNGNNZ2FpeWhWOEZLN2xmenpCbGxzRnctTEJoSdIBkAJBVV95cUxOeEhnODQ1cW5QWnhDeDhhS3NxNlZOWDdEaS1rRkU2M01fQ2xZRC1uQkFmUjczTEcxRlEwMjUxZjdmb3gwWk5kS3NsYmRRLVNnYncxVXZWZGxEdlpyYTlTUUVSY0o4czNsYzV4WDNyWUFYU2lnZGJzaGh2b0Zjb096ejFGMWt5N1UzcXRSVDh3dU1qWXVnNVFFYi00MHpXSFBmeVlXOUFFN191aXhVMVg5SmdhRmRVUDBZWm80TnlqTHRrOURiUUxRR2FHQm9iRkZTOWlxLTFHV0lSbVJTbzlyN3JhNlVQYkUzVWZQbkVkQk1ta2kyNGNNZ2FpeWhWOEZLN2xmenpCbGxzRnctTEJoSQ?oc=5
G1,Defesa Civil alerta para riscos de queimada em dias de tempo seco,Defesa Civil alerta para riscos de queimada em dias de tempo seco&nbsp;&nbsp;G1,2023-07-25 07:00:00,https://news.google.com/rss/articles/CBMi-gFBVV95cUxPbUtIWEZnY0wyNEUtS1ptUzZCdTdlZnhUdzcwQUhKdnI0emQ2eWg5bVFqLThob2J3Y3h4MFVWTmVfUGZHV096ZF9LOEQxbWo4dzIwNUVYb0JaeUhQX0pBMmFmZjRFYWxIaXM4d1hRVS1FRUpOTy1pOWJwdDZvXzRiMkczNWxGWEpydGZ0NjNjMW1JUVlHb2pIVlJSb09NRmpHcmpnZmtTR1YyTlUwS29SUi1VT0prSXZtMTJINmcwLV9GTzFGbVVfTFBuZjdvS1RuZVFJRkt1WjdZLVpZVXBsd1QtdzZ5YlpNcHdybXNSTDdxYTFtS2NwMHdn0gH6AUFVX3lxTE9tS0hYRmdjTDI0RS1LWm1TNkJ1N2VmeFR3NzBBSEp2cjR6ZDZ5aDltUWotOGhvYndjeHgwVVZOZV9QZkdXT3pkX0s4RDFtajh3MjA1RVhvQlp5SFBfSkEyYWZmNEVhbEhpczh3WFFVLUVFSk5PLWk5YnB0Nm9fNGIyRzM1bEZYSnJ0ZnQ2M2MxbUlRWUdvakhWUlJvT01Gakdyamdma1NHVjJOVTBLb1JSLVVPSmtJdm0xMkg2ZzAtX0ZPMUZtVV9MUG5mN29LVG5lUUlGS3VaN1ktWllVcGx3VC13NnliWk1wd3Jtc1JMN3FhMW1LY3Awd2c?oc=5
G1,Resultado da apuração das Eleições 2016 em Queimada Nova para prefeito e vereador,Resultado da apuração das Eleições 2016 em Queimada Nova para prefeito e vereador&nbsp;&nbsp;G1,2022-01-20 03:28:23,https://news.google.com/rss/articles/CBMie0FVX3lxTFBBMWF6TXlvVU1STXRhc21HMy03S0NWb3ktQUpfeUtyY2pnRkdydENrbXVBUVo2U2xGS0NNRVVDTlZ3emxseUZQYXlFcEFDZHpEUHh0U0lwalRjZHZ0bWVBRWxXM0RVVFRZOEJYX2dlRWwtbEpsMnhOaDBzRQ?oc=5
G1,Moradores reclamam de falta de energia após chuva na Grande Goiânia,Moradores reclamam de falta de energia após chuva na Grande Goiânia&nbsp;&nbsp;G1,2021-09-27 07:00:00,https://news.google.com/rss/articles/CBMi4gFBVV95cUxPZWlRcXZPNHAwMFR6NEZrdUxxUEx4QVlNZ2phYzl0VVhwR3BtZkJSWUk2RlJGY0JOX3VST3hrMVdXZWo0ckh6LTdDQVF2Q1pVck1OWXBTd0VvMm8zbTE4bUVvWjNjWE9MTDZfcXFveTJ4QzBpaFZaRnpZbTI1eDQxd0p5SGtIWXd6bHAydjg0djhXOTZyVG5LNm10NlZHeVZnbDkxN1RTenp2cnVtc3JqLWo3YjYtdDBDY0FJdmdpallUX2dWWFVwRmlwal9IYkh0b0U2Q2NoMkw0QUhEdmhaVnhR0gHiAUFVX3lxTE9laVFxdk80cDAwVHo0Rmt1THFQTHhBWU1namFjOXRVWHBHcG1mQlJZSTZGUkZjQk5fdVJPeGsxV1dlajRySHotN0NBUXZDWlVyTU5ZcFN3RW8ybzNtMThtRW9aM2NYT0xMNl9xcW95MnhDMGloVlpGelltMjV4NDF3SnlIa0hZd3pscDJ2ODR2OFc5NnJUbks2bXQ2Vkd5VmdsOTE3VFN6enZydW1zcmotajdiNi10MENjQUl2Z2lqWVRfZ1ZYVXBGaXBqX0hiSHRvRTZDY2gyTDRBSER2aFpWeFE?oc=5
G1,Goiânia tem chuva em alguns bairros nesta segunda-feira,Goiânia tem chuva em alguns bairros nesta segunda-feira&nbsp;&nbsp;G1,2021-09-14 07:00:00,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNaHV1T2VRVUs0Ty1FaXhYb0lvWWZ6eVhRYjF6c0E4QWlGZmVqcjFiWFB6WlVxYmJjZUxBNFNRYTFGdXY5SGFleDlyUFl0bUl0VHhwWUM1QXNOTFJ1WVNld1dlTlpxb3pCalo2WGFMMV9SU0p3N2lNd0t6V2x6aTItckcwT2JOTnRBa1lXaHpPZG5PUGhHMkd6ekpiazkwRGlCT20yTzVia3RHU18xSWNsMUxfdDd5TG51N2tFOGswRDViMTVaNS1QM1FGNU5Gbjlfc2fSAdIBQVVfeXFMTWh1dU9lUVVLNE8tRWl4WG9Jb1lmenlYUWIxenNBOEFpRmZlanIxYlhQelpVcWJiY2VMQTRTUWExRnV2OUhhZXg5clBZdG1JdFR4cFlDNUFzTkxSdVlTZXdXZU5acW96QmpaNlhhTDFfUlNKdzdpTXdLeldsemkyLXJHME9iTk50QWtZV2h6T2RuT1BoRzJHenpKYms5MERpQk9tMk81Ymt0R1NfMUljbDFMX3Q3eUxudTdrRThrMEQ1YjE1WjUtUDNRRjVORm45X3Nn?oc=5
G1,Mãe de criança queimada continua em estado grave em Vilhena,Mãe de criança queimada continua em estado grave em Vilhena&nbsp;&nbsp;G1,2021-06-09 07:00:00,https://news.google.com/rss/articles/CBMi7wFBVV95cUxOUjVmNjZvWWxzTUc1clZQYy1QUXMzSDdJOVp5YzRxLUJTVVo4WWpfU09EcGNQaWNrcXdfaHV4aHBKNDFybzhMQURDYkc3ejA0eEFIZEw5T3NmQjNRUW5rcHYwRU55dHhSbHpSUFRoYVhHTzdvQTlKdzR5Nk5kcGI0czljdk9Hb2Zub0hrMF9yLV9sUE93bzlvUnBTeTAzMFlzcm94Q2s1OVFWQzBtdjE1a1l3aTBoZlI5d3piMkV1Z0RTZTBSWFRDZ09RaVd1VDB0LXlyQnZxSHdYRHYxNC1yOG9Yd28wc2tqYUNzY0VqZ9IB7wFBVV95cUxOUjVmNjZvWWxzTUc1clZQYy1QUXMzSDdJOVp5YzRxLUJTVVo4WWpfU09EcGNQaWNrcXdfaHV4aHBKNDFybzhMQURDYkc3ejA0eEFIZEw5T3NmQjNRUW5rcHYwRU55dHhSbHpSUFRoYVhHTzdvQTlKdzR5Nk5kcGI0czljdk9Hb2Zub0hrMF9yLV9sUE93bzlvUnBTeTAzMFlzcm94Q2s1OVFWQzBtdjE1a1l3aTBoZlI5d3piMkV1Z0RTZTBSWFRDZ09RaVd1VDB0LXlyQnZxSHdYRHYxNC1yOG9Yd28wc2tqYUNzY0VqZw?oc=5
G1,CINCO MIL PESSOAS FORAM AFETADAS PELAS CHUVAS EM NOVA IGUAÇU,CINCO MIL PESSOAS FORAM AFETADAS PELAS CHUVAS EM NOVA IGUAÇU&nbsp;&nbsp;G1,2021-03-03 06:01:59,https://news.google.com/rss/articles/CBMicEFVX3lxTE5ISXZMZktoUmR5WXU2ODBfeUVqaTkzVkhPOER6a21RS0dZNlNvZUVHRWJpQWFIVTJhbGRYQlZ4Zl82SkUwQXZEb29TM3F1TEx1MTYtdC01OTFrdEhueDJtczZGemg4cVVCTWtyTkpNNjA?oc=5
G1,Alerta nas fronteiras!,Alerta nas fronteiras!&nbsp;&nbsp;G1,2020-03-14 07:00:00,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNSTNMdWFUaE5iRG9wY0Q1anR2QllDZkJ4a2dHZE1KSmVVN0J1TmlHamxqZW5yZzNnZXEydHRvMjBFbVQ5cjBSQm1heklfQW0taTlqSjAwbzF6T1p5VlYzWVFqY1c0SDhHc0VNUzdyUWdjVU9ZSEhYS01udmhLYUhqTnJpU1I0M0R6NGxwcGY0QTN1d0NNdkNlQTA3aWg4NEJfWEVUOHk0T1pfN3JfT3pfRWZfUDVmMlNZLUdHa3dZQ3XSAcABQVVfeXFMTUkzTHVhVGhOYkRvcGNENWp0dkJZQ2ZCeGtnR2RNSkplVTdCdU5pR2psamVucmczZ2VxMnR0bzIwRW1UOXIwUkJtYXpJX0FtLWk5akowMG8xek9aeVZWM1lRamNXNEg4R3NFTVM3clFnY1VPWUhIWEtNbnZoS2FIak5yaVNSNDNEejRscHBmNEEzdXdDTXZDZUEwN2loODRCX1hFVDh5NE9aXzdyX096X0VmX1A1ZjJTWS1HR2t3WUN1?oc=5
G1,Chuva continua em Maringá nesta quarta-feira,Chuva continua em Maringá nesta quarta-feira&nbsp;&nbsp;G1,2019-12-17 08:00:00,https://news.google.com/rss/articles/CBMi3wFBVV95cUxOMm9MZWRUVURMZ0JUUzQtNWtxbnNxT01zZ0hfWEV4YVVQOUdFSFRPeTJGdzA1Mmh5bk5QSHNrSUJPWGZPX2d1MGhNQjI0RGd5WFd4STI1LV9TVk9kT2lyRkF4cU9PcF9NTm9DRnhEampoSGtNaTdTckNBU1BmQ1RwNnYyY1Q5bGgxZ0xiYmFzV2p6dVpmeUo0TFZ6bF9qc29oTkhhcW4ybGxaZkxWM3QyZ1IxXzRiMS1yb1d6d0d0MjRObHNhMXhDQ0NvRzQ3M0RBbWRYZ3BvbTM1b2tEem9J0gHfAUFVX3lxTE4yb0xlZFRVRExnQlRTNC01a3Fuc3FPTXNnSF9YRXhhVVA5R0VIVE95MkZ3MDUyaHluTlBIc2tJQk9YZk9fZ3UwaE1CMjREZ3lYV3hJMjUtX1NWT2RPaXJGQXhxT09wX01Ob0NGeERqamhIa01pN1NyQ0FTUGZDVHA2djJjVDlsaDFnTGJiYXNXanp1WmZ5SjRMVnpsX2pzb2hOSGFxbjJsbFpmTFYzdDJnUjFfNGIxLXJvV3p3R3QyNE5sc2ExeENDQ29HNDczREFtZFhncG9tMzVva0R6b0k?oc=5
G1,A quinta deve ter chuva,A quinta deve ter chuva&nbsp;&nbsp;G1,2019-11-13 08:00:00,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQalVmakJmMWxtcWhpcWk1WjhIT05wQnYyeVVYb1ZacDBDTWxCeXk2eThQRUxnMEZQQ3hpem4tUUNqOEJTamc2NUwxbWVkZjF1RlF2UTZYWHhNRlp6SUdqSlNGUTFYdEE2bnJnaW4yMUpYaUlWOVVoblo4dDRyZTJYSjZIZXNRdDlvaURRMmoxNF9fdzFxS180N1h5VjdDeDR4R3BxamxmZ2JxTXV3Qk53ZXJBMUh3SkdQZmRUWXlLQlg1TFnSAcMBQVVfeXFMUGpVZmpCZjFsbXFoaXFpNVo4SE9OcEJ2MnlVWG9WWnAwQ01sQnl5Nnk4UEVMZzBGUEN4aXpuLVFDajhCU2pnNjVMMW1lZGYxdUZRdlE2WFh4TUZaeklHakpTRlExWHRBNm5yZ2luMjFKWGlJVjlVaG5aOHQ0cmUyWEo2SGVzUXQ5b2lEUTJqMTRfX3cxcUtfNDdYeVY3Q3g0eEdwcWpsZmdicU11d0JOd2VyQTFId0pHUGZkVFl5S0JYNUxZ?oc=5
G1,A terça-feira pode ter pancadas de chuva,A terça-feira pode ter pancadas de chuva&nbsp;&nbsp;G1,2019-04-22 07:00:00,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNNEwtREVBM3FWZklBUGwyb2hhd2xXSUVNMi1sVjZ3RnhWSVQ3OTFVSUxiRXE1bE5fSzZmUXBKOWpGZFdQQjRicXl4Z3BsUUpFOFNnZlhPS3J5cEpZcS1GYUxlalV4dmNQZVJReXBUa1ptdWlDTEZwTHhkbnY0NkpVQThSeV9IRTdjOWFSMUZYcnVKajI3M2lDVnlSeWxDX0xkTlNnMXhTdnd0OW45T185SDNqYzV5R2VvbmJ2cjdOelhyajhSX0xmZXZSNGVGVFhiUXJaRGxtdktpd9IB2gFBVV95cUxNNEwtREVBM3FWZklBUGwyb2hhd2xXSUVNMi1sVjZ3RnhWSVQ3OTFVSUxiRXE1bE5fSzZmUXBKOWpGZFdQQjRicXl4Z3BsUUpFOFNnZlhPS3J5cEpZcS1GYUxlalV4dmNQZVJReXBUa1ptdWlDTEZwTHhkbnY0NkpVQThSeV9IRTdjOWFSMUZYcnVKajI3M2lDVnlSeWxDX0xkTlNnMXhTdnd0OW45T185SDNqYzV5R2VvbmJ2cjdOelhyajhSX0xmZXZSNGVGVFhiUXJaRGxtdktpdw?oc=5
G1,Meteorologistas alertam para o risco de temporais nesta quinta-feira,Meteorologistas alertam para o risco de temporais nesta quinta-feira&nbsp;&nbsp;G1,2019-03-13 07:00:00,https://news.google.com/rss/articles/CBMigAJBVV95cUxNRGFmSnJFSkhnaDBzdzVLRk5ZNzgxd1VDbWN2ZkQ0SG9IbkFNcjZYU0JaZ1B1eDBNdk52ZGVwRzVCSlJkcnkyeWI3ZmpvcnhnUHZ4Y1FKYm5rTXZRM1dUYmNVQnFycVpURU8wUGZiZC1henBydDZkWmN1bUtjV0toOTBsRUxaUnZNdWUxcGJFSU5UU2RWR2dPOXBhRkxxU3NQNzRCeXpHOXZlSDUwa3J6OF9xaGtlN3dkNTgySk5fYVVTcnZoSTlSUm1GZlFtaGlfeUZuZ3NaN1BtamZpOVY1UUhkR3N6RUJZSWxvUUNRYmI5eWk4SlBFbER4VW96dDR10gGAAkFVX3lxTE1EYWZKckVKSGdoMHN3NUtGTlk3ODF3VUNtY3ZmRDRIb0huQU1yNlhTQlpnUHV4ME12TnZkZXBHNUJKUmRyeTJ5Yjdmam9yeGdQdnhjUUpibmtNdlEzV1RiY1VCcXJxWlRFTzBQZmJkLWF6cHJ0NmRaY3VtS2NXS2g5MGxFTFpSdk11ZTFwYkVJTlRTZFZHZ085cGFGTHFTc1A3NEJ5ekc5dmVINTBrcno4X3Foa2U3d2Q1ODJKTl9hVVNydmhJOVJSbUZmUW1oaV95Rm5nc1o3UG1qZmk5VjVRSGRHc3pFQllJbG9RQ1FiYjl5aThKUEVsRHhVb3p0NHU?oc=5
G1,Mais uma queimada é registrada em Itapetininga,Mais uma queimada é registrada em Itapetininga&nbsp;&nbsp;G1,2018-07-27 07:00:00,https://news.google.com/rss/articles/CBMi-gFBVV95cUxNcUtpdEZDMG4tNGVzMlU5UkYtNU9sYWZicHRKSGlOWEdUY0xXOEl2M0tGdmliNkxGaEdmdFVaam5TaTNTbldUMnprWjJDd1J5dGE0MHNFOF9GcmxmUWRjUURNM0lMVWFVbW9VTjV3UGZuamFCS0ZkSWtXUzdMUXdEbi1HX0U4NmdTekM5TU5CZWtoVDJ5a0JxYmtsT3hWc1hWeE9heUFtV3YtVk9CcHJyRjMtdF90c0w0ZEdDSmgxYVFqbko2d3Z2YzBnUnJBYWhGRjh5SHNWWUkzVjhocDF3WEcyZ3NfOUk0MC1Rbi03ejNpY3FRb29Qc0lB0gH6AUFVX3lxTE1xS2l0RkMwbi00ZXMyVTlSRi01T2xhZmJwdEpIaU5YR1RjTFc4SXYzS0Z2aWI2TEZoR2Z0VVpqblNpM1NuV1QyemtaMkN3Unl0YTQwc0U4X0ZybGZRZGNRRE0zSUxVYVVtb1VONXdQZm5qYUJLRmRJa1dTN0xRd0RuLUdfRTg2Z1N6QzlNTkJla2hUMnlrQnFia2xPeFZzWFZ4T2F5QW1Xdi1WT0JwcnJGMy10X3RzTDRkR0NKaDFhUWpuSjZ3dnZjMGdSckFhaEZGOHlIc1ZZSTNWOGhwMXdYRzJnc185STQwLVFuLTd6M2ljcVFvb1BzSUE?oc=5
Folha de S.Paulo,Desastre natural: Terremoto mata 2.000 na Turquia,Desastre natural: Terremoto mata 2.000 na Turquia - 18/08/99&nbsp;&nbsp;Folha de S.Paulo,2018-06-17 02:00:45,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9TSDRRRUNmWTdJendhLXZIM3QzbUhEcWY5aHpYX2hwOHJaVHd5ek9mS0NkTngyaE1tSXRuc3kwQ3NoRV9UOUxvSTBtYWZpYmxBd1dSN3NBRkNrR3BIc3ZKMkFIaXU?oc=5
Folha de S.Paulo,Ambiente: Queimada diminui a chuva na Amazônia,Ambiente: Queimada diminui a chuva na Amazônia - 27/02/2004&nbsp;&nbsp;Folha de S.Paulo,2018-06-08 23:38:54,https://news.google.com/rss/articles/CBMiakFVX3lxTE5pQV92VTZteVdMcVgtdGxaLU5ra1otLW1wa3JPbGlwRGVJUjV3RTQwTi0zWm9BQkhWTFlIUWVXa2k4MUZ4dnA1SXVWamtLMWd6OF9iOUdtTmtYakdBODdNNk1tU3R0aEM1dHc?oc=5
Folha de S.Paulo,Temporal: Chuva mata 2 pessoas em Jaboticabal (com foto),Temporal: Chuva mata 2 pessoas em Jaboticabal (com foto) - 15/02/99&nbsp;&nbsp;Folha de S.Paulo,2018-06-08 12:01:14,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBsU2NTMUx4bk5VSGtVUGRHMFMwNVYxM20ySTVmdTZ6OUxGUHVlWVVzSG8wRjhkbTJJNVdZTU9INFpYT2M1NDEzdC1NMnk0X2JfcW5NR1JsOHZqNWo2eEU5V3FscDlMUHF0?oc=5
Folha de S.Paulo,Chuva provoca inundação e desabamento em SP,Chuva provoca inundação e desabamento em SP&nbsp;&nbsp;Folha de S.Paulo,2018-06-08 11:01:05,https://news.google.com/rss/articles/CBMiZkFVX3lxTFB1Z0dmMUY3OFJvOXpfTVZjZDRxNERqVTdTOHhjMXUwaU5DMUt4Uk84YUFYeFFWT0tVTXFkb1NsaERtaElNX0VxQVZPYmJ0MXNIRUxWMEpUZkFHZ2g0Tm8waGNFVUhlUQ?oc=5
Folha de S.Paulo,Personagens: Enchente é rotina em bairro de Sumaré (com foto),Personagens: Enchente é rotina em bairro de Sumaré (com foto) - 11/01/99&nbsp;&nbsp;Folha de S.Paulo,2018-06-08 07:06:23,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1kQkpLN1dKYU1ONTBiaE55WlRFSHZNN0s2RHNVNTNHQzJuSGhmMHpONE5KMXR5ZGdkNnRaUGNBNDJnVi0yaGoxNDNFSDBRZTFDZlQ3dXhISU0zNTV2M3ViMVV2YmhNbnRp?oc=5
Folha de S.Paulo,Catástrofe: Chuvas deixam 12 mortos e 87 mil desabrigados na Argentina,Catástrofe: Chuvas deixam 12 mortos e 87 mil desabrigados na Argentina - 25/04/98&nbsp;&nbsp;Folha de S.Paulo,2018-06-08 01:57:00,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBRY25NSng3d0lzOV93VlRCZzNjYWJfRTRWWjF2OFJ3dXoyNnhYam1zS3d2cTBpQWQ2YW1EM1dxNlI3a0N6VkZVb3pTQ3pQRTNOejc4Ujg4emxJRWtyMmw5Mmo4aVo?oc=5
Folha de S.Paulo,Crime: Mulher é queimada em Minas Gerais,Crime: Mulher é queimada em Minas Gerais - 30/12/1999&nbsp;&nbsp;Folha de S.Paulo,2018-06-07 18:04:48,https://news.google.com/rss/articles/CBMia0FVX3lxTFBUN2NtbmUydFZ5THBQNEEwZzM1ckpONFZIaVhwRjdLTlFzcXROQVFZc2wwUDdIZU5WNkxzc2tlS2tsVS1JWkE1ZTdqU3NMVlZ4dDRwVGtiNW95VEFJUEctTEF1MFJ2VGhHZGlN?oc=5
Folha de S.Paulo,Enchente: Chuva faz Aricanduva transbordar de novo,Enchente: Chuva faz Aricanduva transbordar de novo - 18/03/2002&nbsp;&nbsp;Folha de S.Paulo,2018-06-07 11:39:39,https://news.google.com/rss/articles/CBMia0FVX3lxTFBwWUpNR2hkY3RXM2IweE9xM29wWVg0YThJekFFdTZZN1k4V3BKNGNFM0w5a21QbHZKNFJyQzVudmdnVm1QMDhmbDloZHNDZV9VcVBOdVZ0YnBkNDFpcDd6R3FNVTlhc1ZKdUNZ?oc=5
Folha de S.Paulo,Chuva: Enchente faz carros boiarem na Anchieta,Chuva: Enchente faz carros boiarem na Anchieta - 07/12/2004&nbsp;&nbsp;Folha de S.Paulo,2018-06-07 02:26:41,https://news.google.com/rss/articles/CBMia0FVX3lxTE5KcDVGcGE2ZUtpYnJsRWVDOXZfc01xRW5OTTU2eDRFWFNPY0haTjg1UFZySDA0bHlnT0V0bnpPaFlxa2l0UDhLT1RXR3gzaEJ0ZGY1NjA0Yk04bE9RUFN4R2FDaDN6WDhSZzBN?oc=5
G1,Tem alerta de temporais para a região de Curitiba,Tem alerta de temporais para a região de Curitiba&nbsp;&nbsp;G1,2018-03-02 08:00:00,https://news.google.com/rss/articles/CBMizwFBVV95cUxQZTlpdk1SN2Eta1NtRkEwd1I0OXoxaWQ2NmZzMUNoNktuY1poVFQ3VkVMSTg2R0FMR3o2emhYZENEUjFVQ3VHTkJsdFNYSjgtX2Iwa0dLWFZUbUx5VHpMd094ajg1ck8wMWxOc1R5ZnVFeVVEYkcwUUJ3dVZvNU4tRkhlb1k3WTJxSFg3Z1pFcU1lS0preWZXNFo3MGpVNFVDd29BMHF2WmNpQUxKYVhUNEdueWt1bGdJYTVlVTRaTTlBR0V5OU01VG5hbkkzY03SAc8BQVVfeXFMUGU5aXZNUjdhLWtTbUZBMHdSNDl6MWlkNjZmczFDaDZLbmNaaFRUN1ZFTEk4NkdBTEd6NnpoWGRDRFIxVUN1R05CbHRTWEo4LV9iMGtHS1hWVG1MeVR6THdPeGo4NXJPMDFsTnNUeWZ1RXlVRGJHMFFCd3VWbzVOLUZIZW9ZN1kycUhYN2daRXFNZUtKa3lmVzRaNzBqVTRVQ3dvQTBxdlpjaUFMSmFYVDRHbnlrdWxnSWE1ZVU0Wk05QUdFeTlNNVRuYW5JM2NN?oc=5
G1,"Com estiagem no Nordeste, período chuvoso ameniza seca no Maranhão","Com estiagem no Nordeste, período chuvoso ameniza seca no Maranhão&nbsp;&nbsp;G1",2017-04-02 07:00:00,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPR283TE9WODZQTnlUQnF2YV82N2phWWxOaUtXWjQxSDlhVXlFTEZqaEJwUHRaVnFlb3lHVW5hbXkxYlVEWnFVdWxJeDIyekNWcUFuU0tQUlA3Wmw0U2tjbm1sWlh4MElTaktlSXlNb0k5aDc4WjZiMGFuQVp6SnhmaEk3NEt1N2s1b1R4X3B4WXZGOERMVTVBY09XZzl2NXA2ZkR2QnI0UkFPX2RDa202TTkxblYzdGVFVmdB0gG6AUFVX3lxTFBJTDVUcy1za2tWQzVHbFNGNDNCVGpqV3NNRHhqa2IyMWI0MDhSbms4S3M1SzlONkQ3el9NWUlvN3VKcWw1dDI5TGNTWHpLUFFaeUdtOFh3LTZ1WHBqMndycnBvRmlsaWE0NU9MeVdRSl9zQ0lGZ3JENi01OFFQeldibFBjdTZ0OVI0RHZsN0tCRldwc0JVT2RPTG5fdDNOZk5aMkdaSUJxNHlKVEhhZkNuV0xIOXc2QlZBQQ?oc=5
G1,Vídeo mostra moradores usando canoa em rua durante enchente no AP,Vídeo mostra moradores usando canoa em rua durante enchente no AP&nbsp;&nbsp;G1,2017-03-11 08:00:00,https://news.google.com/rss/articles/CBMiugFBVV95cUxOT3pSSXdoV0hxblZVUE9GU0MxS2VfTGxraUtFdEhZTnByNkJ5Zm5Fd3lXTUhaS2Q0MnVLR1M0Q2VPQnppbVR0Y0ZTNXFzTlBwWjZiT0RoX2RTSnVaX3FSbWZFclBBT0cwYU9aY09JbGV1R1M4ZVY0MFNhOWloVl9tc1NsTVA5VDBDYXlMQWIwSnpVYkNDQ0d1dWlGUkRtM0dHY1Zfa184NFJvMUdNd2pKZmJYOTBxQlQ0dVHSAbgBQVVfeXFMUGtBb0NzdEV6UXJvSWI3TWVwejlmN2xtNDljc2xkOWhybEFOaTRnRmtxUnZLVmRDNjExZG8zRGtkdGtaN2tPWGp1cGZBbFlpOFFMNHdrUjVjVVZrbmE2RDFvNjFFbzhLVkRlbTY0c015YlBxaGtFUG5TdGJoSUFGTl82eHo3VXZ6WHVMUk0zYUM2bWhqU1hqUlFMTjR0a05QWk9TSVhkQ3d0SWxVSUJoZXJVTTFYRzR2VA?oc=5
