Portal,Título,Resumo,Data,URL
Joven Pan,Ao menos 112 mil imóveis permanecem sem energia elétrica após chuva em SP,"De acordo com boletim divulgado na manhã desta quarta-feira (19) pela Enel Distribuição São Paulo, as precipitações afetaram principalmente as zonas norte e oeste da cidade paulistana",2025-02-19 10:02:04,https://jovempan.com.br/noticias/brasil/ao-menos-112-mil-imoveis-permanecem-sem-energia-eletrica-apos-chuva-em-sp.html
Joven Pan,Bolsonaro diz que irá a Recife na segunda para ‘se inteirar da tragédia’,"Presidente prometeu liberação de recursos para auxiliar os municípios atingidos pelas fortes chuvas que causaram, até o momento, a morte de 35 pessoas",2022-05-29 10:03:04,https://jovempan.com.br/noticias/brasil/bolsonaro-diz-que-ira-a-recife-na-segunda-para-se-inteirar-da-tragedia.html
G1,Mais uma queimada é registrada em Itapetininga,Mais uma queimada é registrada em Itapetininga&nbsp;&nbsp;G1,2018-07-27 07:00:00,https://news.google.com/rss/articles/CBMi-gFBVV95cUxNcUtpdEZDMG4tNGVzMlU5UkYtNU9sYWZicHRKSGlOWEdUY0xXOEl2M0tGdmliNkxGaEdmdFVaam5TaTNTbldUMnprWjJDd1J5dGE0MHNFOF9GcmxmUWRjUURNM0lMVWFVbW9VTjV3UGZuamFCS0ZkSWtXUzdMUXdEbi1HX0U4NmdTekM5TU5CZWtoVDJ5a0JxYmtsT3hWc1hWeE9heUFtV3YtVk9CcHJyRjMtdF90c0w0ZEdDSmgxYVFqbko2d3Z2YzBnUnJBYWhGRjh5SHNWWUkzVjhocDF3WEcyZ3NfOUk0MC1Rbi03ejNpY3FRb29Qc0lB0gH6AUFVX3lxTE1xS2l0RkMwbi00ZXMyVTlSRi01T2xhZmJwdEpIaU5YR1RjTFc4SXYzS0Z2aWI2TEZoR2Z0VVpqblNpM1NuV1QyemtaMkN3Unl0YTQwc0U4X0ZybGZRZGNRRE0zSUxVYVVtb1VONXdQZm5qYUJLRmRJa1dTN0xRd0RuLUdfRTg2Z1N6QzlNTkJla2hUMnlrQnFia2xPeFZzWFZ4T2F5QW1Xdi1WT0JwcnJGMy10X3RzTDRkR0NKaDFhUWpuSjZ3dnZjMGdSckFhaEZGOHlIc1ZZSTNWOGhwMXdYRzJnc185STQwLVFuLTd6M2ljcVFvb1BzSUE?oc=5
Joven Pan,Ciclone no Sul pode trazer ventos de até 90 km/h em SP e derrubar a temperatura no Estado,"Fenômeno deve ocorrer entre quinta-feira, 13, e sexta-feira, 14, quando o frio deve ter mais intensidade",2023-07-12 22:02:00,https://jovempan.com.br/noticias/brasil/ciclone-no-sul-pode-trazer-ventos-de-ate-90-km-h-em-sp-e-derrubar-a-temperatura-no-estado.html
Joven Pan,Semana inicia quente no Centro-Sul com alerta de chuvas no Paraná,"São Paulo continua com o clima abafado do fim de semana, mas há previsão de chuvas generalizadas na cidade com temperaturas chegando aos 30ºC",2024-12-09 07:05:08,https://jovempan.com.br/noticias/brasil/semana-inicia-quente-no-centro-sul-com-alerta-de-chuvas-no-parana.html
Joven Pan,Leite vê ‘boa vontade’ do governo Lula e pede união após tragédia no RS: ‘Não podemos ser vítimas do desalento’,"Em entrevista à Jovem Pan News, o tucano disse que o seu principal pedido à União é que haja ‘facilitação na burocracia’ para acelerar reconstrução das cidades",2023-09-08 21:04:07,https://jovempan.com.br/noticias/brasil/leite-ve-boa-vontade-do-governo-lula-e-pede-uniao-apos-tragedia-no-rs-nao-podemos-ser-vitimas-do-desalento.html
Joven Pan,Seca histórica deixa cidades brasileiras com níveis de umidade comparáveis aos de deserto; mais de mil estão em alerta,"As áreas afetadas registram uma ‘umidade relativa do ar abaixo de 12%’, disse o Inmet em um relatório, que descreveu a situação como de ‘grande perigo’",2024-09-04 19:03:08,https://jovempan.com.br/noticias/brasil/seca-historica-deixa-cidades-brasileiras-com-niveis-de-umidade-comparaveis-aos-de-deserto-mais-de-mil-estao-em-alerta.html
G1,"Vala para escoar enchente causa danos à reserva no ES, diz órgão","Vala para escoar enchente causa danos à reserva no ES, diz órgão - notícias em Espírito Santo&nbsp;&nbsp;G1",2014-02-27 08:00:00,https://news.google.com/rss/articles/CBMiugFBVV95cUxPSjdfaUZ0aWNqYTBMWldCN202SW8tcWpmZk1UTG5FN0hQM21LWU1oNnB2Zm5QUlpOUzBmSlB6SV9OM2YtaDlpd1Vlb1FsWWo1YlA2VjgtRGhHQWk1emtNM3k4VmRVUGtQSWh2UUJSazZ0RE81OHRPZV9lUjJlOHpyeDdfSVhCX0hmZ3JZSEV6eVVCT1Y2aHZ5RGJQYUtRbURCMGpZWkl4SHBOdFNyMXVYcVJ5V2tXUW1UbGc?oc=5
Joven Pan,"‘Virou uma piscina de 2 metros de altura’, diz Ricardo Nunes sobre enchente em bairro de SP","Acúmulo de água em praça na região de Moema foi causado por obstrução indevida de viela sanitária e interrupção da drenagem; previsão é de novos temporais até a próxima terça-feira, 14",2023-03-11 13:01:02,https://jovempan.com.br/programas/jornal-da-manha/virou-uma-piscina-de-2-metros-de-altura-diz-ricardo-nunes-sobre-enchente-em-bairro-de-sp.html
Joven Pan,Coordenador da Defesa Civil traz alertas para chuva e ventos fortes em São Paulo,"Em entrevista para a Jovem Pan, o coronel Henguel Ricardo Pereira diz que foi criado gabinetes de crise no Palácio dos Bandeirantes, Enel e Smart Sampa para garantir uma resposta ágil",2024-10-18 15:00:04,https://jovempan.com.br/programas/jornal-da-manha/coordenador-da-defesa-civil-traz-alertas-para-chuva-e-ventos-fortes-em-sao-paulo.html
Joven Pan,São Paulo tem novo alerta para chuva forte e monta gabinete de crise,"Chegada de uma frente fria ao litoral de São Paulo neste domingo (26) deve reforçar os temporais, principalmente a partir da tarde; veja previsão para os próximos dias",2025-01-26 13:05:00,https://jovempan.com.br/noticias/brasil/sao-paulo-tem-novo-alerta-para-chuva-forte-e-monta-gabinete-de-crise.html
Joven Pan,Comitiva federal visitará áreas afetadas por fortes chuvas no litoral de SP,"Ministro da Integração e do Desenvolvimento Regional, Waldez Góes, secretário nacional de Proteção e Defesa Civil, Wolnei Wolff e o presidente Lula visitarão a região nesta segunda-feira",2023-02-19 21:00:09,https://jovempan.com.br/noticias/brasil/comitiva-federal-visitara-areas-afetadas-por-fortes-chuvas-no-litoral-de-sp.html
G1,Avanço da estiagem: baixo volume de chuvas preocupa especialistas e produtores,Avanço da estiagem: baixo volume de chuvas preocupa especialistas e produtores&nbsp;&nbsp;G1,2026-05-13 12:34:39,https://news.google.com/rss/articles/CBMi8gFBVV95cUxOSFc5d0tBRHpvR2VNdDdrVkx2bDRNSWtnT2ctQkNueFJYbW5uQ0hrRjVMS2NKdkpOTmh5X3hCTjRGdjlZV2JTU2hTTWkxVERnN0Q0N2pLa0txcEZpVm9RWF81TWdjcklqS0p3NnZ0bGFxZDl1YkZzWEQ4QmpGTTNSSGZ0eU9YOG1ldVUzcm5TTl95VkFFbnRRM0UxWDFNWGh0dmlLbjUybVYzMVE3WXF2Z1J2RHVKV05HdTdOTEJnSHFpNmlHdlJwR084Vkp3TkVodTU5RXZDRlBGQ0Q1TFNmMTIyM1RUMWxaRlg2eFhUOW5SZ9IB8gFBVV95cUxOSFc5d0tBRHpvR2VNdDdrVkx2bDRNSWtnT2ctQkNueFJYbW5uQ0hrRjVMS2NKdkpOTmh5X3hCTjRGdjlZV2JTU2hTTWkxVERnN0Q0N2pLa0txcEZpVm9RWF81TWdjcklqS0p3NnZ0bGFxZDl1YkZzWEQ4QmpGTTNSSGZ0eU9YOG1ldVUzcm5TTl95VkFFbnRRM0UxWDFNWGh0dmlLbjUybVYzMVE3WXF2Z1J2RHVKV05HdTdOTEJnSHFpNmlHdlJwR084Vkp3TkVodTU5RXZDRlBGQ0Q1TFNmMTIyM1RUMWxaRlg2eFhUOW5SZw?oc=5
Joven Pan,São Paulo entra em estado de atenção para alagamentos devido a fortes chuvas,"Previsão para a próxima quinta-feira, 5, é de instabilidade com possibilidade de pancadas durante todo o dia na região metropolitana",2023-10-04 18:01:02,https://jovempan.com.br/noticias/brasil/sao-paulo-entra-em-estado-de-atencao-para-alagamentos-devido-a-fortes-chuvas.html
Joven Pan,Defesa Civil de SP admite dificuldades e quer mais recursos para ampliar prevenção de desastres,Diretor do órgão apresenta plano de ação de R$ 135 milhões para a compra de novos radares,2023-09-29 10:00:07,https://jovempan.com.br/programas/jornal-da-manha/defesa-civil-de-sp-admite-dificuldades-e-quer-mais-recursos-para-ampliar-prevencao-de-desastres.html
Folha de S.Paulo,Enchente: Chuva faz Aricanduva transbordar de novo,Enchente: Chuva faz Aricanduva transbordar de novo - 18/03/2002&nbsp;&nbsp;Folha de S.Paulo,2018-06-07 11:39:39,https://news.google.com/rss/articles/CBMia0FVX3lxTFBwWUpNR2hkY3RXM2IweE9xM29wWVg0YThJekFFdTZZN1k4V3BKNGNFM0w5a21QbHZKNFJyQzVudmdnVm1QMDhmbDloZHNDZV9VcVBOdVZ0YnBkNDFpcDd6R3FNVTlhc1ZKdUNZ?oc=5
Joven Pan,Chuvas fortes devem atingir Centro-Sul do Brasil nesta sexta,"Há a possibilidade de precipitações superiores a 100 mm, o que gera preocupações para locais que já enfrentam altos volumes de chuva, como Minas Gerais e Espírito Santo",2025-01-10 08:01:03,https://jovempan.com.br/programas/jornal-da-manha/chuvas-fortes-devem-atingir-centro-sul-do-brasil-nesta-sexta.html
Joven Pan,Chuvas intensas no Rio Grande do Sul obrigam mais de 700 pessoas a deixarem suas residências,"Número de desalojados e desabrigados aumentou drasticamente, quase triplicando em apenas 24 horas, passando de 270 para 716",2024-09-27 20:05:00,https://jovempan.com.br/noticias/brasil/chuvas-intensas-no-rio-grande-do-sul-obrigam-mais-de-700-pessoas-a-deixarem-suas-residencias.html
Joven Pan,Marina diz em reunião com governadores que produtores têm ‘prejuízo enorme’ com queimadas,"Ministra apresentou dados sobre as queimadas no país, mas disse que os números ainda serão atualizados",2024-09-20 09:05:09,https://jovempan.com.br/noticias/brasil/marina-diz-em-reuniao-com-governadores-que-produtores-tem-prejuizo-enorme-com-queimadas.html
Joven Pan,Chuvas intensas no Rio de Janeiro deixam ruas alagadas e causam transtornos no transporte público,"Sistema de metrô da cidade está operando com intervalos irregulares, o que tem gerado dificuldades para os usuários",2025-03-13 00:00:00,https://jovempan.com.br/noticias/brasil/chuvas-intensas-no-rj-deixam-ruas-alagadas-e-causam-transtornos-no-transporte-publico.html
G1,"Chuva termina com estiagem de 65 dias em Assis, SP","Chuva termina com estiagem de 65 dias em Assis, SP&nbsp;&nbsp;G1",2012-09-13 07:00:00,https://news.google.com/rss/articles/CBMirAFBVV95cUxNUjRZRnRhTHpyaUlHLUkydmJfM0Uyc1Z5RF9ISS1zOWk3aTI3eFV0Y3U2M09Hc3RVd3hLRXRvLWpUek55TlFlMlhIdjhBSUJEaV9DWlpRZ2JMS29halN5QjZSRWFyd0NBbGduVzBoX293ZXlMNUNseGJGZDVFU1ZVTk5FajA0TWVkTHdEN3I0eTJaNkkyMEk1UWYzZnNERWJValU5UmFKbnBvbUJK?oc=5
G1,"Mais de um ano após enchente, casa de Chico Mendes passa por reforma","Mais de um ano após enchente, casa de Chico Mendes passa por reforma&nbsp;&nbsp;G1",2016-04-23 07:00:00,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPeURQU092WUx5VktvUlphUW5rWVVRd0FWVWUyYlBCRWxhRUl0SVBObDRPUkdrUWREOU9aZ1JGd0cxLUVnNE9uRWZ0ZUNNb3FSYzJSWjVHQXl5S1ZaTDJMN3lpMjBGalZ2OElMLVBJZS1KT0VVOG5DUHhISk5KTTZNLUhaQWZLN3I4SHFiVjJhRUExYmZramJJd2luQ3NBVE9Cb1NRazVCNDhRRlYxQV9mZFZidnlyOEFL0gG3AUFVX3lxTFBrQmFLVjJBR1kwTkNTUTJNN1EzQVVMQ0p6Q2U0YWpxa0YyTnRTb01jU1lZcjZLdjd2d2FXSlFISko5MWFLLWFUMGY1ZXBqcWF1RjNELVI0ZmdKVVphYmIzT1B4MFNXWU5iM0FzLTVTYjRIdjNYV09xMExHeUgyaDFidWNkNmxFVXpLWUVMeGJYLTlHVHljWV84bmJ5U0Fqb29HRGhucEs1UTZWMTZOUWhaUHVMSnFKaw?oc=5
Joven Pan,Casal mineiro presta auxílio a moradores atingidos pelas enchentes no RS,"Elaine e Danilo foram tocados pela situação durante uma visita prévia à região; além de um ambiente acolhedor, o motorhome oferece alimentação e roupas",2024-05-16 10:05:00,https://jovempan.com.br/programas/jornal-da-manha/casal-mineiro-presta-auxilio-a-moradores-atingidos-pelas-enchentes-no-rs.html
Joven Pan,"São Paulo tem risco de desabamentos e alagamentos até sexta-feira, segundo Defesa Civil","Efeitos da tempestade desta quarta-feira (23) já são visíveis, com cerca de 36 mil imóveis sem energia em 24 municípios atendidos pela Enel; capital paulista foi a mais afetada, com 26.418 pontos sem eletricidade",2024-10-24 09:02:09,https://jovempan.com.br/programas/jornal-da-manha/sao-paulo-tem-risco-de-desabamentos-e-alagamentos-ate-sexta-feira-segundo-defesa-civil.html
Joven Pan,Saiba como ajudar as vítimas das chuvas no Rio Grande do Sul,Autoridades e famosos reforçam campanha de doações de sangue e recursos após devastação causada pelas enchentes no Estado,2024-05-03 15:04:09,https://jovempan.com.br/noticias/brasil/saiba-como-ajudar-as-vitimas-das-chuvas-no-rio-grande-do-sul.html
Joven Pan,Chuvas torrenciais causam mais inundações no RS; ciclone se afasta para o oceano,Chuva acumulada nos últimos dias supera média para o mês na maior parte do Estado,2023-09-14 10:04:04,https://jovempan.com.br/noticias/brasil/chuvas-torrenciais-causam-mais-inundacoes-no-rs-ciclone-se-afasta-para-o-oceano.html
Folha de S.Paulo,Enchente tira 13 mil de casa no oeste do RS,Enchente tira 13 mil de casa no oeste do RS&nbsp;&nbsp;Folha de S.Paulo,1997-10-22 07:00:00,https://news.google.com/rss/articles/CBMib0FVX3lxTFBpVUE3Z3lpQUdmZ254UXRjTWZuUlh6WVg4dGlVQ041aEwyak5wSUpkVThqS2tGVlRMb204eFZqcWMwaGZjQTNTNThveWdsSDNyT1ZTWWFxaGVOc2Riclk5WmlNczZfMGs2ajBIN1RuSQ?oc=5
G1,"São Luiz do Paraitinga cresceu dez anos após enchente, diz prefeita","São Luiz do Paraitinga cresceu dez anos após enchente, diz prefeita&nbsp;&nbsp;G1",2012-12-30 08:00:00,https://news.google.com/rss/articles/CBMizwFBVV95cUxNOHIwZUh6ZlNkbUpiWXNOdF9fVkRQOWxwM2E4ckt2eDI3NTB2MTE5NEdlMDdWVG5ra0VSOXBOM2NydGVkVnhvWThGcHFYcndpVlZOOWxISVBJdE1RdnRxaFQ0Wm5LZ1pzVmU3R3RFSWxHdzJUQmRJa1ZVeVctX1o2ei1KanVFMi1XYkNXTHZFNVVNclRVQVFPZ2wwYUlRN19IVEd6N1FrcjhkQkowWXZsa1ZyQkh2XzdmWTBETVFEalAyWFdwcFBnaUxTOGE0emM?oc=5
Joven Pan,Chuva pode causar abstenção nas eleições; confira a previsão do tempo para todo o Brasil,"Dia da votação deve ser de sol na maior parte do país, mas pode chover em alguns locais do Sudeste, do Norte e do Centro-Oeste",2022-09-30 17:00:01,https://jovempan.com.br/noticias/brasil/chuva-pode-causar-abstencao-nas-eleicoes-confira-a-previsao-do-tempo-para-todo-o-brasil.html
Joven Pan,São Paulo lança plataforma para prevenir desastres naturais,"De acordo com uma pesquisa da CNM, 55% das cidades do Estado não estão preparadas para eventos extremos, e quase 10% desconhecem previsões que podem afetar suas regiões",2024-11-01 08:05:07,https://jovempan.com.br/programas/jornal-da-manha/sao-paulo-lanca-plataforma-para-prevenir-desastres-naturais.html
Joven Pan,Defesa Civil alerta para fortes chuvas em todo o Estado de São Paulo neste final de semana,Frente fria pode provocar grande volume de chuvas na Grande São Paulo e no litoral,2024-01-18 21:00:04,https://jovempan.com.br/noticias/brasil/defesa-civil-alerta-para-fortes-chuvas-em-todo-o-estado-neste-final-de-semana.html
Joven Pan,Seca no Amazonas faz Rio Negro atingir menor nível em mais de cem anos,"Marca negativa é a pior desde que Instituto Nacional de Pesquisas da Amazônia começou a fazer a medição, há 120 anos",2023-10-16 15:02:02,https://jovempan.com.br/noticias/brasil/seca-no-amazonas-faz-rio-negro-atingir-menor-nivel-em-mais-de-cem-anos.html
Joven Pan,Chuvas provocam duas mortes em SP neste sábado,Previsão para o domingo é de mais chuvas com rajadas de ventos,2026-03-08 11:01:09,https://jovempan.com.br/noticias/brasil/chuvas-provocam-morte-de-duas-pessoas-em-sp.html
G1,Retrospectiva 2016: enchente 'histórica' e acidentes marcam o ano,Retrospectiva 2016: enchente 'histórica' e acidentes marcam o ano&nbsp;&nbsp;G1,2016-12-28 08:00:00,https://news.google.com/rss/articles/CBMivAFBVV95cUxONjJDQ3NDS0FlMTVGZW9IQUJBOVk3NUtyY3hYc1VudVFqclB2UHJUVlY2a2c4RW5BOURDb2w5bHRnTEhKdEs2U0s0N0ZSMVF6QTJ3VExidUhFTURQN1NVRDZCVkdDQ2ZzNkVia1N1NVhVQzRvRjE0ZVM3a2lLVERvcGFyaFZ2LVFXN0ktenRLSnFqSnl4MDhRLWJSekNUaUVZVlVac2hsaFRocXJKM2p2SzJUa3QtNW5NYi0xStIBuwFBVV95cUxPbVpHM3I1Rk1UbVhlQVFOdkxBYTRLVUdId3dERlo4NmxEanRCLWt0RVhfVHZ2NEhQamZpYlRmZWNGU2Q5WWYtc2hxUUhzZGxjSzhDVWR2QzZ0cTBpQVpMY3BWR2ZMQmVwRTFFZFdNQkhrQVFwZ2cySW9DaGNEcDdYcXZzbTFDVXJrMkZ2QVhVUjZHcllVcmF1aTVUM2ZTUWJMcEtXSkZmc1dvejkyRVljOWI1VUlBUGNNMVFV?oc=5
Joven Pan,Número de mortes após passagem de ciclone no Rio Grande do Sul chega a 43,"Segundo novo boletim da Defesa Civil do Estado, 46 pessoas seguem desaparecidas, sendo 30 apenas na cidade de Muçum",2023-09-10 08:01:00,https://jovempan.com.br/noticias/brasil/numero-de-mortes-apos-passagem-de-ciclone-no-rio-grande-do-sul-chega-a-43.html
Joven Pan,Governo de Mato Grosso do Sul avalia decretar emergência por queimadas,"Falta de chuvas e a baixa umidade do ar são os principais responsáveis pela propagação das chamas; julho, agosto e setembro devem registrar um volume de precipitação até 50% menor do que a média histórica",2021-07-13 06:04:04,https://jovempan.com.br/programas/jornal-da-manha/governo-de-mato-grosso-do-sul-avalia-decretar-emergencia-por-queimadas.html
Joven Pan,Parque do Ibirapuera permanece fechado após chuvas e queda de estrutura metálica,Quatro pessoas ficaram feridas no incidente e foram encaminhadas ao hospital,2024-01-09 12:00:08,https://jovempan.com.br/noticias/brasil/parque-do-ibirapuera-permanece-fechado-apos-chuvas-e-queda-de-estrutura-metalica.html
Joven Pan,São Paulo tem alerta para chuva forte e granizo; RS terá ventos de até 100km/h e temporais,"Frente fria avança pelo país e traz condições climáticas diversas em todas as regiões nesta quarta-feira, 17",2024-01-17 08:05:02,https://jovempan.com.br/noticias/brasil/sao-paulo-tem-alerta-para-risco-de-chuva-forte-queda-de-granizo-e-transtornos.html
Joven Pan,"Nos 15 anos da Lei Seca, Detran-SP registra recorde no número de fiscalizações","Com 25.850 mil veículos abordados, índice cresceu 28% em relação ao mês de maio, de acordo com dados obtidos pelo site da Jovem Pan",2023-07-06 16:05:06,https://jovempan.com.br/noticias/brasil/nos-15-anos-da-lei-seca-detran-sp-registra-recorde-no-numero-de-fiscalizacoes.html
Joven Pan,Previsão de altas temperaturas e chuvas impactam produção de soja no Brasil,Condição climática esperada pelas próximas semanas é favorável para produção de soja,2024-01-05 20:02:03,https://jovempan.com.br/noticias/brasil/previsao-de-altas-temperaturas-e-chuvas-impactam-producao-de-soja-no-brasil.html
Joven Pan,Temperatura sobe e São Paulo pode registrar chuva de granizo nos próximos dias,"Previsão é de sol, chegando aos 29ºC nesta quinta-feira, 5, podendo ocorrer temporais durante a noite",2022-10-05 16:04:01,https://jovempan.com.br/noticias/brasil/sao-paulo-pode-registrar-chuva-de-granizo-nos-proximos-dias.html
Joven Pan,Verão começa neste domingo com previsão de calor e menos chuva,"Estação começa às 12h03, sem El Niño ou La Niña, mas sob influência de alta pressão",2025-12-21 07:00:00,https://jovempan.com.br/noticias/brasil/verao-comeca-neste-domingo-com-previsao-de-calor-e-menos-chuva.html
Joven Pan,São Paulo terá pancadas de chuva nesta sexta,"Capital paulista contará com um dia quente e abafado, com temperaturas máximas em torno de 33ºC",2025-02-07 09:01:04,https://jovempan.com.br/programas/jornal-da-manha/sao-paulo-tera-pancadas-de-chuva-nesta-sexta.html
Joven Pan,Chuva no fim de semana: Defesa Civil alerta para temporais no Estado de São Paulo; veja áreas afetadas,Órgão pede que população que vive em áreas de risco fique atenta a sinais de deslizamento de terra e deixe suas casas se notarem algo fora do comum,2023-03-31 16:01:04,https://jovempan.com.br/noticias/brasil/chuva-no-fim-de-semana-defesa-civil-alerta-para-temporais-no-estado-de-sao-paulo-veja-areas-afetadas.html
Joven Pan,Chuvas deixam pelo menos 5 mortos em Petrópolis; 3 estão desaparecidos,"Defesa Civil mantém alerta para risco alto de deslizamento nesta segunda-feira, 21, e reforça a orientação para que a população busque locais seguros",2022-03-21 13:05:06,https://jovempan.com.br/noticias/brasil/chuvas-deixam-pelo-menos-5-mortos-em-petropolis-3-estao-desaparecidos.html
Joven Pan,"Com pouco de sol e sem chance de chuva, São Paulo terá um domingo frio, com máxima de 20°C","Cidade está sob alerta devido às baixas temperaturas, que devem subir gradualmente até quarta-feira (9)",2025-07-06 10:02:02,https://jovempan.com.br/noticias/brasil/com-pouco-de-sol-e-sem-chance-de-chuva-sao-paulo-tera-um-domingo-frio-com-maxima-de-20c.html
Joven Pan,Defesa Civil socorre vítimas das chuvas no Rio de Janeiro e Espírito Santo,"Ao menos nove pessoas já morreram, sendo sete no Rio de Janeiro e nove no Espírito Santo",2024-03-23 17:01:01,https://jovempan.com.br/noticias/brasil/defesa-civil-socorre-vitimas-das-chuvas-no-rio-de-janeiro-e-espirito-santo.html
Joven Pan,Chuvas deixam desabrigados e cenário de incerteza em Juiz de Fora,Mais de 3 mil pessoas estão sem moradia fixa desde segunda-feira (23),2026-02-26 06:03:03,https://jovempan.com.br/noticias/brasil/chuvas-deixam-desabrigados-e-cenario-de-incerteza-em-juiz-de-fora.html
Joven Pan,Inmet emite alerta de grande perigo para chuvas intensas no Rio de Janeiro e em São Paulo,"Vale do Paraíba, sul fluminense e região metropolitana do Rio devem ser as áreas mais afetadas; formação de um ciclone favorece instabilidades e pode ganhar força",2024-02-15 15:03:08,https://jovempan.com.br/noticias/brasil/inmet-emite-alerta-de-grande-perigo-para-chuvas-intensas-no-rio-de-janeiro-e-em-sao-paulo.html
Joven Pan,Chuvas causam duas mortes e um desaparecimento no Rio Grande do Sul,"Precipitações superiores a 100 milímetros causam enchentes, deslizamentos, quedas de árvores, bloqueios de rodovias e evacuações emergenciais nas mesmas regiões de 2024",2025-06-19 08:05:01,https://jovempan.com.br/noticias/brasil/chuvas-causam-duas-mortes-e-um-desaparecimento-no-rio-grande-do-sul.html
Joven Pan,Sobe para 39 o número de mortos pelas chuvas no RS; 9 seguem desaparecidos,"Até o momento, 79 municípios foram afetados, 2,500 pessoas ficaram desabrigadas e 3.500 desalojadas; no total, foram resgatadas 2.745 vítimas",2023-09-07 11:05:04,https://jovempan.com.br/noticias/brasil/sobe-para-39-o-numero-de-mortos-pelas-chuvas-no-rs-9-seguem-desaparecidos.html
Joven Pan,"Chuvas causam mortes, deslizamentos e levam a estado de calamidade no litoral norte de SP","Ubatuba, São Sebastião, Ilhabela e Caraguatatuba foram as cidades mais afetadas; trechos da Rodovia Rio-Santos e da Mogi-Bertioga estão interditados",2023-02-19 11:05:05,https://jovempan.com.br/noticias/brasil/chuvas-causam-morte-de-crianca-deslizamentos-e-levam-a-estado-de-calamidade-no-litoral-norte-de-sp.html
G1,Solidão emblemática de uma árvore em meio à queimada,Solidão emblemática de uma árvore em meio à queimada&nbsp;&nbsp;G1,2015-01-05 08:00:00,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNSVhFY2d4Q1EzSUItdzMtYmlCUi1GWml0QmJPRERPZ2s4OFRWNTJtRGw1eGYxaFFraWlHeThfcUhybjJZNVlkZDN4UmZzclNBeDFzQThTRC1ZS3VBNGFoTlNEMlJDVDVUZGV3cHg2OFZyXzBuaV95SHdQTTFENGdHei1BbnZ3VzBtbFpIcDZ2VzZva2Vxd1VCWFdKVXZkYWlBc2Nia2QtNEFtcENRbnFzeUhteGxSdmVNWHlna2xpeHJPN2dIbnlycFNwc016ZlhOMFE?oc=5
G1,Casa é arrastada por enchente no Japão após passagem de tufão,Casa é arrastada por enchente no Japão após passagem de tufão&nbsp;&nbsp;G1,2015-09-10 07:00:00,https://news.google.com/rss/articles/CBMirgFBVV95cUxNcWctMWhIT3BuX3VvRVliOEk1V1V4RTl0R2k4bG1GbWpSZV92anBWR1ZfN1d5NnpSUEw5V0hBbzM1U08yVlVDR3ZLMDgxNkc0TGtGaGMxSXlXVThKUVRzN25YdUhpcEx4Y0dBOU56a0wxeXFXQ1FiMDBudk44YnFKMHNvY3RMazBwX2hkcmlQcGNTQklyOFRGX1BXZ2xhbXpQbWFXc2x5VHNCVmNqYXc?oc=5
Joven Pan,Morador de São Leopoldo se emociona ao falar sobre desastre no RS: ‘Perdi tudo’,Daniel Daut falou à reportagem da Jovem Pan News sobre luta para encontrar segurança para sua família nos andares superiores de edifícios próximos,2024-05-09 12:03:02,https://jovempan.com.br/programas/jornal-da-manha/morador-de-sao-leopoldo-se-emociona-ao-falar-sobre-desastre-no-rs-perdi-tudo.html
Joven Pan,Ciclone extratropical se afasta e tempo volta a firmar no Sul e Sudeste nesta quinta-feira,"Após ventos de quase 100 km/h e centenas de voos cancelados, sistema avança para alto-mar; temperaturas sobem e chuvas fortes se concentram agora no Centro-Oeste e Norte",2025-12-11 08:01:01,https://jovempan.com.br/programas/jornal-da-manha/ciclone-extratropical-se-afasta-e-tempo-volta-a-firmar-no-sul-e-sudeste-nesta-quinta-feira.html
G1,"Cerca de 70% da área de PE está sob seca extrema, aponta relatório","Cerca de 70% da área de PE está sob seca extrema, aponta relatório&nbsp;&nbsp;G1",2016-05-20 07:00:00,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQU3lUX09fbU5SSU96QnRBMHZFNzhIZWlsaTk2eThUUWV3YnM2a0JtOHFLRjJGek9Ha0FaMWEtMjhtWHVUMEx3YTB4UGV3WE5kWWJzY2xuRk95bGM3Y0tfYU5NMWctcGQ4dDJreHBRdmljM3JTLWtYSHZvRWZ5aVdEZ0VheXZNd1h3QzFwb2VDM21jaUxoVzVsbjZYMHpYNGxjNS1rakdlT0lMR3R4ZnpKQmcxUXlFbnVN0gG3AUFVX3lxTE9SNWU2eElVamNMeUtDZWl3MkJHZ2lZYmFNQkVSU2EzSl9JajgxSXhVeWhvekJkYVV3M2VlSjl4NlpjZFpwVVkwN3k2V0RXR0NOdjdnbG9RbG9QbmV4c1dJb3JIcmRBSEZvRUJFN0VJa2MwN1VUdG9FZm9qb2FmVHZ5NkYyVmJ6a0dTbWFzOXJuS0Fmekg0X1VpN01XMnJrTTZLcHE3YWNfMGFQaVhoVmhOdVZOVVY2VQ?oc=5
Joven Pan,Grávida entra em trabalho de parto durante enchente no Rio e precisa ser resgatada de bote; veja vídeo,"Mulher foi deslocada para o Hospital Municipal Ronaldo Gazolla que fica em Acari, Zona Norte da cidade",2024-01-14 16:04:03,https://jovempan.com.br/noticias/brasil/gravida-entra-em-trabalho-de-parte-durante-enchente-no-rio-e-precisa-ser-resgatada-de-bote-veja-video.html
